time,open,Percent change in price (close/open),close,BTC Dominance Open,Percent change in dominance (close/open),BTC Dominance Close,Volume,RSI (relative strength index),HV (historical volatility)
2017-09-07T20:00:00-04:00,4691.66,-8.7146%,4282.8,52.95744523,0.7129%,53.3349952,1132.255046,47.45089879,108.6275204
2017-09-08T20:00:00-04:00,4282.8,-0.5601%,4258.81,53.33760358,0.4777%,53.59237091,658.782952,46.90392569,108.6297417
2017-09-09T20:00:00-04:00,4258.81,-3.0159%,4130.37,53.5343431,0.0985%,53.58704974,660.373275,43.98085119,105.6369513
2017-09-10T20:00:00-04:00,4153.62,1.3205%,4208.47,53.51973994,-0.2443%,53.38898445,699.989065,46.17735105,105.1242334
2017-09-11T20:00:00-04:00,4208.6,-1.0664%,4163.72,52.93633057,0.0562%,52.96606458,879.630319,45.08649403,96.89609685
2017-09-12T20:00:00-04:00,4159.72,-5.1693%,3944.69,52.90790717,-0.2215%,52.7906969,913.462545,40.094042,99.81837411
2017-09-13T20:00:00-04:00,3944,-19.1425%,3189.02,52.81120653,2.7279%,54.25181818,1665.021543,28.4069721,146.690402
2017-09-14T20:00:00-04:00,3188.01,16.0599%,3700,54.25202998,-0.1802%,54.15429236,1968.866492,40.94284848,171.574795
2017-09-15T20:00:00-04:00,3674.01,1.1143%,3714.95,54.12045756,0.4882%,54.38464974,1297.563953,41.26688131,165.9822955
2017-09-16T20:00:00-04:00,3685.23,0.4005%,3699.99,54.45530883,-0.2208%,54.33505883,682.17121,41.02431363,164.7591295
2017-09-17T20:00:00-04:00,3690,9.3499%,4035.01,54.29634667,-1.1854%,53.65272541,1030.006455,48.34670776,169.6535785
2017-09-18T20:00:00-04:00,4060,-3.6936%,3910.04,53.58995122,-0.4165%,53.36673345,902.332129,46.04988056,170.2800094
2017-09-19T20:00:00-04:00,3910.04,-0.2568%,3900,53.4526148,0.0564%,53.48275996,720.935076,45.86137631,169.7105135
2017-09-20T20:00:00-04:00,3889.99,-7.1980%,3609.99,53.53368244,1.0669%,54.10482281,1001.654084,40.68113886,173.5348378
2017-09-21T20:00:00-04:00,3592.84,0.0843%,3595.87,54.15299095,-0.6165%,53.81913173,838.966425,40.4416212,173.6444132
2017-09-22T20:00:00-04:00,3595.88,5.1203%,3780,53.86770431,-0.6755%,53.50383581,752.792791,44.99003872,175.2571458
2017-09-23T20:00:00-04:00,3779.54,-3.1623%,3660.02,53.45260296,-0.6188%,53.12182008,661.63639,42.70164349,118.1617977
2017-09-24T20:00:00-04:00,3660.02,7.1237%,3920.75,53.10051022,0.4214%,53.32426273,727.994713,48.79672148,90.54671412
2017-09-25T20:00:00-04:00,3928,-1.1622%,3882.35,53.31274429,-0.0517%,53.28518942,526.727987,47.98709177,90.99340088
2017-09-26T20:00:00-04:00,3882.36,8.0013%,4193,53.3016345,0.3271%,53.47597731,628.170966,54.5560524,99.68143399
2017-09-27T20:00:00-04:00,4192.11,-0.4201%,4174.5,53.39089311,0.6559%,53.74107148,849.785325,54.1177135,87.92128573
2017-09-28T20:00:00-04:00,4178.98,-0.1027%,4174.69,53.77539613,1.1020%,54.36799893,1602.309565,54.1217905,85.17320426
2017-09-29T20:00:00-04:00,4175,4.8745%,4378.51,54.03799546,0.0351%,54.05695274,720.353183,58.39289697,88.0291076
2017-09-30T20:00:00-04:00,4378.49,-0.0002%,4378.48,54.05640797,0.8702%,54.52682407,726.963685,58.39203529,68.54986218
2017-10-01T20:00:00-04:00,4400,-0.4545%,4380,54.53974296,0.3712%,54.74217197,655.756974,58.4255103,68.06432874
2017-10-02T20:00:00-04:00,4380,-1.5982%,4310,54.7968172,-0.0280%,54.78148305,1082.323563,56.18372604,67.89063112
2017-10-03T20:00:00-04:00,4314.9,-2.4638%,4208.59,54.85473531,-0.1005%,54.79961147,868.465101,53.01036475,65.97590496
2017-10-04T20:00:00-04:00,4208.59,1.9921%,4292.43,54.77583601,0.0346%,54.79478364,779.138638,55.26023686,56.38194594
2017-10-05T20:00:00-04:00,4318.99,1.1579%,4369,54.82410247,-0.6880%,54.44689567,506.529176,57.2723696,55.20913316
2017-10-06T20:00:00-04:00,4369,1.2360%,4423,54.51713912,0.0127%,54.52408756,297.5975,58.68362292,36.678914
2017-10-07T20:00:00-04:00,4425,4.8588%,4640,54.55506692,1.7779%,55.52501182,518.462004,63.85071849,43.26282149
2017-10-08T20:00:00-04:00,4640,3.1670%,4786.95,55.53273415,4.0876%,57.80267864,646.463145,66.87214553,44.16838719
2017-10-09T20:00:00-04:00,4786.95,-0.0813%,4783.06,57.78381104,-0.9705%,57.22299717,1043.221773,66.71318518,38.99050265
2017-10-10T20:00:00-04:00,4783.06,0.8022%,4821.43,57.21568297,-0.3571%,57.01138181,753.429396,67.53299417,38.59582536
2017-10-11T20:00:00-04:00,4821.43,12.6222%,5430,56.57774059,5.7044%,59.80514298,1276.701482,77.1467304,72.80404673
2017-10-12T20:00:00-04:00,5439.99,3.8601%,5649.98,59.79993661,-1.4952%,58.9058032,1879.82762,79.50871225,69.22344734
2017-10-13T20:00:00-04:00,5650,3.8936%,5869.99,58.90305421,1.1663%,59.59001308,970.759046,81.56130292,61.25174893
2017-10-14T20:00:00-04:00,5855.03,-2.4772%,5709.99,59.59377763,-0.8013%,59.1162496,1343.523375,75.62823515,70.4059462
2017-10-15T20:00:00-04:00,5710,0.8760%,5760.02,59.14896055,0.4040%,59.38791107,1528.996462,76.21096489,71.09386085
2017-10-16T20:00:00-04:00,5760,-2.8646%,5595,59.44534679,-0.0126%,59.4378846,1429.869376,70.24492793,77.9719488
2017-10-17T20:00:00-04:00,5595,-1.4824%,5512.06,59.49523692,0.8290%,59.98844779,2317.804373,67.38948964,79.10588258
2017-10-18T20:00:00-04:00,5513,3.0999%,5683.9,59.97615992,1.7086%,61.00090667,1881.722107,70.10127546,79.07545064
2017-10-19T20:00:00-04:00,5683.31,5.7484%,6010.01,61.00557409,2.8237%,62.72819527,1972.97722,74.44445235,81.00701379
2017-10-20T20:00:00-04:00,6013.72,0.1871%,6024.97,62.73983694,0.3319%,62.94807,1664.307693,74.62654259,81.4354441
2017-10-21T20:00:00-04:00,6003.27,-0.8870%,5950.02,62.83146072,0.4975%,63.14403115,1362.092216,71.86382478,55.1254858
2017-10-22T20:00:00-04:00,5975,-0.9886%,5915.93,63.06902027,1.0875%,63.75486528,1812.557715,70.5838871,51.99317635
2017-10-23T20:00:00-04:00,5909.47,-7.3177%,5477.03,63.75281593,-4.7183%,60.74477188,2580.418767,56.60541408,65.12704068
2017-10-24T20:00:00-04:00,5506.92,3.3244%,5689.99,60.75101935,1.6377%,61.74593174,2282.813205,60.67491348,68.32762905
2017-10-25T20:00:00-04:00,5670.1,3.3804%,5861.77,61.74318427,1.2611%,62.52185244,1972.965882,63.63716808,70.37786167
2017-10-26T20:00:00-04:00,5861.77,-1.5855%,5768.83,62.50630454,-1.0737%,61.83516588,1403.706416,60.96155397,68.66514985
2017-10-27T20:00:00-04:00,5768.79,-0.8520%,5719.64,61.83740346,-0.2729%,61.66864513,1276.754412,59.53482156,68.15088089
2017-10-28T20:00:00-04:00,5709.98,8.0561%,6169.98,61.61569419,1.2963%,62.41440033,1804.778173,67.12143188,78.74801255
2017-10-29T20:00:00-04:00,6133.01,-0.2040%,6120.5,62.41657436,-0.1208%,62.34116708,1473.687043,65.66472458,72.95581248
2017-10-30T20:00:00-04:00,6120.52,5.5956%,6463,62.23355058,2.5850%,63.84228109,1511.774925,70.44599203,78.96060325
2017-10-31T20:00:00-04:00,6463,4.5022%,6753.98,63.83056275,1.9989%,65.10649865,1675.615188,73.78583315,80.4919552
2017-11-01T20:00:00-04:00,6753.98,3.9384%,7019.98,65.09276989,1.3010%,65.93962392,2503.610803,76.41026699,80.80300775
2017-11-02T20:00:00-04:00,7010.31,1.4939%,7115.04,65.88677354,-1.8262%,64.68354135,1891.497592,77.28546103,54.73727049
2017-11-03T20:00:00-04:00,7115.02,3.4022%,7357.09,64.69870151,1.8151%,65.87301658,1399.191767,79.38295055,54.42761634
2017-11-04T20:00:00-04:00,7357.27,-0.1666%,7345.01,65.69198065,0.2901%,65.8825784,1207.83233,78.9909203,56.50872588
2017-11-05T19:00:00-05:00,7345.1,-5.2413%,6960.12,65.87139291,-2.1814%,64.4344669,1763.019261,67.54524326,68.76260101
2017-11-06T19:00:00-05:00,6981.72,1.1791%,7064.04,64.47242167,0.3880%,64.72260233,1440.259494,68.85734393,66.64297846
2017-11-07T19:00:00-05:00,7070,3.2956%,7303,64.72393372,-0.5134%,64.39163587,2822.298802,71.6914564,57.77522583
2017-11-08T19:00:00-05:00,7303.01,-3.0538%,7079.99,64.35676613,-2.9669%,62.447358,1913.398308,65.68381994,62.67937782
2017-11-09T19:00:00-05:00,7079,-8.0805%,6506.98,62.43002543,-4.0388%,59.90857626,3254.704105,53.3200865,78.85940927
2017-11-10T19:00:00-05:00,6503,-3.9666%,6245.05,59.98664605,-6.4754%,56.10228671,2754.156861,48.79836103,76.84231281
2017-11-11T19:00:00-05:00,6245.05,-6.9498%,5811.03,56.04716718,-3.6608%,53.99541704,4968.483069,42.3843711,78.57532622
2017-11-12T19:00:00-05:00,5839.94,10.7201%,6465.99,53.95669268,5.3143%,56.82411766,2621.243039,52.52524703,106.0239377
2017-11-13T19:00:00-05:00,6465.99,1.6857%,6574.99,56.81380346,-0.5784%,56.48519773,1254.292531,53.97704462,103.9591056
2017-11-14T19:00:00-05:00,6575.99,10.0984%,7240.06,56.51182007,4.7199%,59.17912154,1779.605845,61.67759337,121.0325466
2017-11-15T19:00:00-05:00,7240.14,8.6236%,7864.5,59.14153589,5.3331%,62.29560798,2331.95675,67.22290188,124.7093189
2017-11-16T19:00:00-05:00,7876.98,-2.2571%,7699.19,62.29342859,-3.2457%,60.27158884,3982.395925,64.55956191,126.1392521
2017-11-17T19:00:00-05:00,7680.01,1.0668%,7761.94,60.21518482,-1.4861%,59.32032196,3954.266477,65.12440813,125.1646084
2017-11-18T19:00:00-05:00,7761.94,3.5566%,8038,59.33307304,1.7279%,60.35826154,3867.340444,67.57297876,123.7281304
2017-11-19T19:00:00-05:00,8057.11,1.9224%,8212,60.35072237,-0.7209%,59.91565434,3886.634348,69.04803871,107.1786436
2017-11-20T19:00:00-05:00,8212.49,-1.1322%,8119.51,59.95962804,0.3734%,60.18350558,4544.474016,67.29569178,101.8824694
2017-11-21T19:00:00-05:00,8091.09,1.4192%,8205.92,60.17150457,-1.8274%,59.07193915,3545.00571,68.10997871,81.82274161
2017-11-22T19:00:00-05:00,8233.03,-2.5876%,8019.99,59.07182737,-4.4124%,56.46534697,4093.952687,64.39468893,73.32953739
2017-11-23T19:00:00-05:00,8019.97,1.4717%,8138,56.44416779,-1.8134%,55.42058303,4411.789112,65.67451984,73.39010774
2017-11-24T19:00:00-05:00,8138.99,6.8930%,8700.01,55.4177845,3.0908%,57.13065893,4292.623682,71.01750008,63.66723068
2017-11-25T19:00:00-05:00,8700.04,4.9193%,9128.02,57.08112118,1.0065%,57.65564514,4147.380237,74.29859215,53.09086206
2017-11-26T19:00:00-05:00,9128,5.7187%,9650,57.60533272,1.6136%,58.53487419,4521.625707,77.6253651,52.26065483
2017-11-27T19:00:00-05:00,9650,2.5575%,9896.8,58.53845293,0.2886%,58.70740695,4917.210985,79.00886206,51.4457463
2017-11-28T19:00:00-05:00,9896.79,-2.1109%,9687.88,58.69756623,3.5505%,60.78161714,13352.53872,74.7928497,57.00639132
2017-11-29T19:00:00-05:00,9687.88,1.5595%,9838.96,60.25924187,-0.4266%,60.00216163,9389.574329,75.79857338,57.00361947
2017-11-30T19:00:00-05:00,9837,9.6167%,10782.99,59.9881854,0.8973%,60.52644951,6134.923633,80.92098413,67.24032693
2017-12-01T19:00:00-05:00,10775.04,1.0670%,10890.01,60.51380783,-0.0775%,60.46690533,4765.439757,81.40157275,67.31007057
2017-12-02T19:00:00-05:00,10902.69,2.4097%,11165.41,60.44740662,-0.1461%,60.35911777,5346.636524,82.61516231,59.10558292
2017-12-03T19:00:00-05:00,11165.41,4.0356%,11616,60.36090631,-0.3527%,60.14801778,4629.769359,84.40784731,57.97735119
2017-12-04T19:00:00-05:00,11608,0.7925%,11699.99,60.12791678,0.0598%,60.163857,5541.611055,84.7240548,56.30793627
2017-12-05T19:00:00-05:00,11698,15.7936%,13545.53,60.1690913,7.7644%,64.84083854,6708.407183,89.67768626,87.61462631
2017-12-06T19:00:00-05:00,13545.53,22.0558%,16533.11,64.84626856,9.3075%,70.88183783,7488.515184,93.4056318,127.0928834
2017-12-07T19:00:00-05:00,16552.9,-4.0651%,15880,70.84563082,-4.7206%,67.50127837,17590.88528,86.08619773,137.5956366
2017-12-08T19:00:00-05:00,15880,-7.4309%,14699.97,67.49329179,-2.9905%,65.47487226,13914.20771,74.69686651,150.8557465
2017-12-09T19:00:00-05:00,14699.97,1.6754%,14946.26,65.44209066,2.9818%,67.39342029,16552.92434,75.4275864,150.7847395
2017-12-10T19:00:00-05:00,14901.08,11.1330%,16560.02,67.39467838,-1.4803%,66.39705454,11822.31453,79.58722436,152.2230167
2017-12-11T19:00:00-05:00,16560.04,-1.2684%,16350,66.4012519,-5.4814%,62.76151748,9438.507116,77.74274426,154.5510716
2017-12-12T19:00:00-05:00,16350,-2.0158%,16020.42,62.76389951,-4.4641%,59.96207438,12415.14111,74.81259195,158.3657354
2017-12-13T19:00:00-05:00,16046.58,1.8286%,16340,59.94410765,-4.5351%,57.22555914,11615.76647,75.76638036,158.61468
2017-12-14T19:00:00-05:00,16339.99,7.2021%,17516.81,57.23409558,3.8780%,59.45365462,9181.486777,78.9303818,158.777338
2017-12-15T19:00:00-05:00,17516.81,9.0533%,19102.66,59.43663051,1.7925%,60.50201583,4202.72596,82.28666865,147.4880059
2017-12-16T19:00:00-05:00,19102.66,-1.2702%,18860.02,60.49657828,-2.5450%,58.95695849,9178.028006,80.18209193,104.8512126
2017-12-17T19:00:00-05:00,18865,-0.0464%,18856.25,58.94117342,-5.3286%,55.80041955,10622.01355,80.14779221,99.7830047
2017-12-18T19:00:00-05:00,18856.25,-8.2787%,17295.2,55.79933605,-6.7022%,52.05955007,13210.74822,67.30844849,103.0457637
2017-12-19T19:00:00-05:00,17295.2,-4.6615%,16488.98,52.08396935,-5.6073%,49.16347007,13450.49669,61.80195753,109.3711034
2017-12-20T19:00:00-05:00,16480.52,-5.9942%,15492.64,49.24817031,-2.9009%,47.81952663,20324.2173,55.7337264,98.65635973
2017-12-21T19:00:00-05:00,15514.03,-14.0996%,13326.61,47.79927618,2.4356%,48.96349792,36076.27118,45.31638836,128.7956002
2017-12-22T19:00:00-05:00,13326.61,-0.1997%,13300,49.01501894,-0.9978%,48.525923,13141.53888,45.20460261,129.2292939
2017-12-23T19:00:00-05:00,13300,1.5038%,13500,48.6789384,-2.1322%,47.64102015,28557.53499,46.27725531,128.7350221
2017-12-24T19:00:00-05:00,13500,1.4766%,13699.34,47.81970093,-0.6870%,47.49118418,15748.20761,47.38283895,118.3674606
2017-12-25T19:00:00-05:00,13699.34,14.5238%,15689.01,47.47379263,4.4110%,49.56786691,15034.6681,56.91391122,137.0139546
2017-12-26T19:00:00-05:00,15709.98,-1.5913%,15459.99,49.55576225,-0.6398%,49.23871163,14959.86472,55.66403761,136.9830355
2017-12-27T19:00:00-05:00,15459.97,-8.2656%,14182.11,49.21400964,-2.1956%,48.1334893,21717.85801,49.17482723,141.2855928
2017-12-28T19:00:00-05:00,14199.14,1.2660%,14378.9,48.18899408,-5.6199%,45.48080381,18072.00812,50.13882776,137.9216965
2017-12-29T19:00:00-05:00,14378.99,-13.4848%,12440.01,45.48647755,-4.9985%,43.21282227,19221.15804,41.7389212,155.5473868
2017-12-30T19:00:00-05:00,12345.1,11.1077%,13716.36,43.03761914,0.5660%,43.28122747,11768.98972,47.92392306,169.1620055
2017-12-31T19:00:00-05:00,13715.65,-2.4472%,13380,43.35122082,-3.6256%,41.77946096,8609.915844,46.5222671,145.268338
2018-01-01T19:00:00-05:00,13382.16,9.6617%,14675.11,41.8008453,0.7012%,42.09394281,20078.09211,52.30637509,154.4811054
2018-01-02T19:00:00-05:00,14690,1.5624%,14919.51,42.1640618,-6.4473%,39.44559836,15905.66764,53.33216931,154.5029208
2018-01-03T19:00:00-05:00,14919.51,0.9386%,15059.54,39.46371053,0.1513%,39.52342108,21329.64957,53.94338779,154.4744382
2018-01-04T19:00:00-05:00,15059.56,12.6221%,16960.39,39.5205175,8.4349%,42.85403244,23251.49113,61.34456593,149.7082472
2018-01-05T19:00:00-05:00,16960.39,0.6450%,17069.79,42.83941941,-2.4541%,41.78811095,18571.45751,61.7257804,149.0375783
2018-01-06T19:00:00-05:00,17069.79,-5.3882%,16150.03,41.78150653,-6.2622%,39.1650668,12493.12556,56.66609,142.6781103
2018-01-07T19:00:00-05:00,16218.85,-8.1159%,14902.54,39.11431786,-0.9752%,38.73286585,26600.60991,50.60690304,152.3684986
2018-01-08T19:00:00-05:00,14902.54,-3.3722%,14400,38.73173559,-1.3141%,38.2227698,14315.00425,48.3634024,123.5046706
2018-01-09T19:00:00-05:00,14401,3.5143%,14907.09,38.24210873,1.8624%,38.95431556,17411.00166,50.73663135,112.8582765
2018-01-10T19:00:00-05:00,14940,-11.3870%,13238.78,38.92310828,-1.2624%,38.43174991,33554.72375,43.63169076,133.7998578
2018-01-11T19:00:00-05:00,13238.76,3.7862%,13740.01,38.42550334,-3.5521%,37.06058661,16417.16214,46.07497592,123.0309439
2018-01-12T19:00:00-05:00,13749.95,3.3458%,14210,37.05936751,-1.1863%,36.61972608,12221.50853,48.33629047,124.5853848
2018-01-13T19:00:00-05:00,14210,-5.1725%,13474.99,36.61393646,0.5873%,36.8289691,17017.89433,45.14772173,127.1012842
2018-01-14T19:00:00-05:00,13477.98,0.4596%,13539.93,36.83034242,3.4847%,38.11378726,14652.09471,45.48986143,98.00620701
2018-01-15T19:00:00-05:00,13500,-19.2593%,10900,38.15555389,5.2060%,40.14193984,63401.16918,35.73241843,145.831282
2018-01-16T19:00:00-05:00,10899.99,0.8147%,10988.79,40.14006249,-2.1980%,39.2577674,72331.79665,36.22787844,148.6711591
2018-01-17T19:00:00-05:00,10972.59,-0.0968%,10961.97,39.25014304,-2.3308%,38.3353188,48464.43494,36.13725278,147.3622664
2018-01-18T19:00:00-05:00,10960,4.6987%,11474.98,38.30043876,0.6465%,38.54804805,34129.37542,39.26683203,153.6561051
2018-01-19T19:00:00-05:00,11474.98,11.5465%,12799.94,38.53672705,0.5250%,38.73904649,28768.85783,46.55187992,169.0127101
2018-01-20T19:00:00-05:00,12799.8,-9.9205%,11530,38.76516848,0.9272%,39.12459417,41379.77343,41.42309865,166.0099729
2018-01-21T19:00:00-05:00,11530,-6.6778%,10760.05,39.11241361,-0.5950%,38.87969572,43752.60679,38.64328911,165.2703718
2018-01-22T19:00:00-05:00,10760.05,0.3637%,10799.18,38.86061611,0.4023%,39.0169693,37473.92255,38.8678191,162.2894959
2018-01-23T19:00:00-05:00,10799.14,5.1009%,11349.99,39.01851858,-0.5345%,38.80995015,27158.58776,42.08082347,166.9920843
2018-01-24T19:00:00-05:00,11349.96,-1.5391%,11175.27,38.83183478,-0.4905%,38.64138103,20839.95418,41.33862015,166.4214629
2018-01-25T19:00:00-05:00,11184.7,-0.8556%,11089,38.69456171,0.6272%,38.93726364,33056.87196,40.95452185,109.011009
2018-01-26T19:00:00-05:00,11089,3.6252%,11491,38.87445136,-0.1352%,38.82189,18860.76835,43.58498401,110.7254688
2018-01-27T19:00:00-05:00,11499.98,3.3041%,11879.95,38.75665408,-2.8101%,37.66754101,16887.33952,46.08755745,111.79998
2018-01-28T19:00:00-05:00,11879.95,-5.2942%,11251,37.65462447,0.4140%,37.81051527,14170.37754,42.78259685,114.1820934
2018-01-29T19:00:00-05:00,11250.11,-9.0008%,10237.51,37.78686314,1.2266%,38.25034691,25554.37295,38.04781141,100.6218462
2018-01-30T19:00:00-05:00,10230,0.5386%,10285.1,38.25263765,-1.6061%,37.63826974,18015.95681,38.39259533,86.55902825
2018-01-31T19:00:00-05:00,10285.1,-10.3118%,9224.52,37.64410633,1.2933%,38.13095314,33564.76431,33.86880353,98.40384632
2018-02-01T19:00:00-05:00,9224.52,-3.8104%,8873.03,37.91669558,3.2467%,39.1477544,49971.62698,32.50195967,98.41770473
2018-02-02T19:00:00-05:00,8873.03,3.6845%,9199.96,39.03294861,-1.4342%,38.47312448,28725.00074,35.12452368,95.18081722
2018-02-03T19:00:00-05:00,9199.96,-11.0343%,8184.81,38.42559796,2.1009%,39.23288409,32014.30845,31.08569326,109.6864289
2018-02-04T19:00:00-05:00,8179.99,-15.1589%,6939.99,39.22921256,2.2396%,40.10778892,63402.31448,26.9876932,132.163119
2018-02-05T19:00:00-05:00,6939.63,10.2673%,7652.14,40.03744204,-1.7526%,39.33573224,100201.5003,32.47227043,149.9007128
2018-02-06T19:00:00-05:00,7655.02,-0.7318%,7599,39.28114685,2.1277%,40.11692956,60778.4605,32.27742924,144.3243438
2018-02-07T19:00:00-05:00,7599,2.4348%,7784.02,40.11110813,-2.2176%,39.22160092,1521.537318,33.76754761,149.3155435
2018-02-08T19:00:00-05:00,7789.9,11.4767%,8683.92,39.18284515,-1.1043%,38.75014847,20482.91083,40.61210719,165.4557916
2018-02-09T19:00:00-05:00,8683.92,-1.7266%,8533.98,38.75082188,-0.3552%,38.61319815,49379.85314,39.87274248,164.9113531
2018-02-10T19:00:00-05:00,8533.99,-5.5087%,8063.88,38.58302154,0.1810%,38.65287447,45025.18795,37.56371471,157.0219804
2018-02-11T19:00:00-05:00,8063.82,10.4067%,8903,38.6551126,1.2886%,39.15320348,41987.85049,43.81788415,168.3493805
2018-02-12T19:00:00-05:00,8903,-4.0784%,8539.9,39.17368669,-0.6359%,38.92459957,35454.97296,41.86373624,168.20999
2018-02-13T19:00:00-05:00,8535.17,10.7182%,9449.99,38.97864188,-0.6780%,38.71435062,40811.95287,48.11015608,162.7763731
2018-02-14T19:00:00-05:00,9449.98,5.8213%,10000.09,38.71720919,3.1204%,39.92534982,52427.59672,51.50210226,116.6768457
2018-02-15T19:00:00-05:00,10000.89,1.5908%,10159.98,39.96629333,-0.8911%,39.61016134,38161.20597,52.47453003,110.2720138
2018-02-16T19:00:00-05:00,10156.07,8.6990%,11039.55,39.61059404,2.8930%,40.75653624,41882.10841,57.52053074,111.8051966
2018-02-17T19:00:00-05:00,11039.55,-5.9434%,10383.43,40.79023247,0.7760%,41.10675124,61137.38073,52.99995318,125.3798573
2018-02-18T19:00:00-05:00,10375.01,7.4987%,11153,41.09646471,1.9241%,41.88721463,40831.41713,57.24433319,118.1621385
2018-02-19T19:00:00-05:00,11147.11,0.4834%,11200.99,41.87359941,4.3133%,43.67975272,48153.35429,57.50206682,115.9503908
2018-02-20T19:00:00-05:00,11195.07,-6.7661%,10437.6,43.72279072,-0.3125%,43.58616091,68113.81875,52.11985261,119.8361766
2018-02-21T19:00:00-05:00,10439.02,-6.0157%,9811.04,43.59819759,-0.4227%,43.41392078,67060.16648,48.13731176,119.4500886
2018-02-22T19:00:00-05:00,9815.55,3.2142%,10131.04,43.42632476,-1.3909%,42.82232572,57202.70237,50.22903914,115.2834703
2018-02-23T19:00:00-05:00,10131.04,-4.3088%,9694.51,42.8488266,-0.7747%,42.5168949,40888.1563,47.41937333,106.2879092
2018-02-24T19:00:00-05:00,9694.51,-1.0780%,9590,42.5470917,-1.2661%,42.00838224,28373.51759,46.74520966,100.6545188
2018-02-25T19:00:00-05:00,9590,7.6538%,10324,42.0269433,2.1232%,42.91924227,34878.29276,51.91574297,109.9063608
2018-02-26T19:00:00-05:00,10321,2.4033%,10569.04,42.87332661,1.2297%,43.40052326,30705.38512,53.53756875,98.50991144
2018-02-27T19:00:00-05:00,10584.33,-2.4335%,10326.76,43.38422933,0.8322%,43.74528056,30800.98378,51.68146862,92.72700639
2018-02-28T19:00:00-05:00,10325.64,5.7562%,10920,43.74306658,1.2702%,44.2986985,25092.55393,55.72873878,88.63470454
2018-03-01T19:00:00-05:00,10923.36,1.0586%,11039,44.28970397,1.5408%,44.97212933,23910.71009,56.51557335,88.88634897
2018-03-02T19:00:00-05:00,11038.99,3.8544%,11464.48,44.9662332,2.2398%,45.97339777,21287.15328,59.30082248,79.31283887
2018-03-03T19:00:00-05:00,11464.47,0.4408%,11515,45.96383824,-1.3738%,45.33239962,17122.48257,59.63145251,65.45306647
2018-03-04T19:00:00-05:00,11515,-0.5297%,11454,45.25843711,1.3865%,45.88593115,15144.23106,59.00812023,65.60970093
2018-03-05T19:00:00-05:00,11455,-6.4471%,10716.48,45.90721076,-0.8755%,45.50530098,29515.57236,51.93898427,73.46174311
2018-03-06T19:00:00-05:00,10716.48,-7.5256%,9910,45.53303048,0.0197%,45.54199171,50647.67108,45.51747388,88.96801399
2018-03-07T19:00:00-05:00,9910,-6.4416%,9271.64,45.55228264,0.6422%,45.84483382,41109.47323,41.17774096,84.65027117
2018-03-08T19:00:00-05:00,9267.07,-0.4324%,9227,45.89305409,-1.8563%,45.04112214,64112.29141,40.88419004,81.98867913
2018-03-09T19:00:00-05:00,9230,-4.9814%,8770.22,45.05598985,0.4419%,45.25507174,37180.01286,37.90635562,84.64963928
2018-03-10T19:00:00-05:00,8770.22,8.7039%,9533.57,45.19407229,0.8800%,45.59177039,44325.97339,45.10248768,94.1827155
2018-03-11T20:00:00-04:00,9533.57,-4.2191%,9131.34,45.61275524,0.1208%,45.6678467,42230.34751,42.31939988,94.15327941
2018-03-12T20:00:00-04:00,9131.34,0.2044%,9150,45.69560765,0.4523%,45.90227217,40191.40936,42.49667233,88.32935769
2018-03-13T20:00:00-04:00,9151.92,-10.7291%,8170,45.87786353,0.8489%,46.26731376,49708.09411,36.20360449,100.1824938
2018-03-14T20:00:00-04:00,8184.01,0.6961%,8240.98,46.26850139,0.6275%,46.55885236,52291.02228,36.93207278,101.9617997
2018-03-15T20:00:00-04:00,8240.98,0.2308%,8260,46.54658626,0.6241%,46.83709259,38815.40989,37.13920781,101.3072936
2018-03-16T20:00:00-04:00,8260,-5.2688%,7824.8,46.83701083,1.5918%,47.58255993,33110.20633,34.35857761,97.64884504
2018-03-17T20:00:00-04:00,7824.01,4.6777%,8189.99,47.50409063,1.8112%,48.3644978,59488.23171,38.51836094,100.7572994
2018-03-18T20:00:00-04:00,8189,5.0189%,8600,48.32662234,-1.4177%,47.6414776,55297.08494,42.89393667,106.7493436
2018-03-19T20:00:00-04:00,8595.01,3.6646%,8909.98,47.65394554,0.7208%,47.99744996,44863.37617,46.02169315,105.2796834
2018-03-20T20:00:00-04:00,8909.96,-0.2801%,8885,48.0029731,0.1815%,48.09012164,39972.40537,45.80397366,91.50058909
2018-03-21T20:00:00-04:00,8884.82,-1.8224%,8722.9,48.08338834,0.5056%,48.32651466,40617.55681,44.33813098,89.00904641
2018-03-22T20:00:00-04:00,8720,2.0416%,8898.03,48.2967263,0.9122%,48.73729558,39990.86801,46.336277,90.07378857
2018-03-23T20:00:00-04:00,8898.04,-3.9467%,8546.86,48.72657037,-0.5566%,48.455342,35466.60957,43.00272696,63.04833485
2018-03-24T20:00:00-04:00,8531.25,-0.7162%,8470.15,48.367777,-0.4210%,48.16414953,29001.76932,42.28705737,63.43668492
2018-03-25T20:00:00-04:00,8470.14,-3.9658%,8134.23,48.13928651,1.8239%,49.01732288,44031.97383,39.20969529,68.10918377
2018-03-26T20:00:00-04:00,8134.22,-4.1640%,7795.51,48.97008438,0.7407%,49.33281569,37427.64805,36.33810135,65.09932338
2018-03-27T20:00:00-04:00,7795.51,1.9728%,7949.3,49.35061771,0.6917%,49.69195574,26401.33167,38.53900528,59.88166158
